#OTU ID	B-10PP-10PP	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-1CCP-1C	B-4MIH-4M	B-4MMP-4P	B-4MNIP-4I	B-6PEP-6P	B-8NMH-8H	B-8NMP-8P	B-SVH1-Q1	B-SVH10-Q10	B-SVH11-Q11	B-SVH13-Q13	B-SVH14-Q14	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH5-Q5	B-SVH6-Q6	B-SVH7-Q7	B-SVH8-Q8	B-SVH9-Q9	B-VEN-B12	B-VEN-C10	B-VEN-D9	B-VEN-E10	B-VEN-E9	B-VEN-F10	B-VEN-F11	B-VEN-G10	B-VEN-H11
OTU460	0	0	0	1	11	1	0	0	0	0	0	10	0	3	67	15	14	0	0	4	0	12	18	2	1	0	0	0	0	0	0	0	1	22	0
OTU461	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU462	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU463	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	12	0	0	0	0
OTU465	52	0	0	0	1	0	0	0	0	72	13	9	0	2	0	0	0	0	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0
OTU466	0	2	0	0	0	0	0	0	0	0	5	0	0	5	40	0	11	0	0	0	0	1	34	0	0	0	0	96	0	0	0	0	0	0	0
OTU467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	26
OTU468	0	0	0	0	0	0	0	0	0	0	15	0	0	1	6	0	0	0	0	1	3	7	128	0	0	0	0	0	0	0	0	0	0	0	0
OTU469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
OTU47	2468	0	0	4	109	0	0	0	285	499	226	275	0	0	7	0	0	0	68	10	32	8	73	0	0	0	0	24	0	0	0	0	0	0	0
OTU470	0	0	0	0	0	0	0	0	0	0	19	73	0	1	0	0	0	0	1	9	0	7	35	0	0	0	0	0	0	0	0	0	0	0	0
OTU471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
OTU472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
OTU473	0	0	0	3	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU474	0	0	0	0	0	0	0	0	0	0	20	5	0	0	14	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	29	6
OTU475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0
OTU476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
OTU477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
OTU478	0	0	0	1	0	0	0	0	0	0	0	0	0	2	78	0	0	0	0	0	12	3	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU479	0	0	0	3	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU48	435	0	0	17	20	0	0	0	0	37	4428	20	0	4	21	0	107	0	27	18	193	43	1770	202	751	0	0	1	0	0	0	0	0	0	0
OTU480	0	0	0	0	5	0	0	0	0	2	54	16	0	3	5	0	0	0	7	0	0	5	120	16	2	0	0	0	0	0	0	0	0	0	0
OTU481	1	0	0	0	84	2	0	0	2	0	1	9	0	4	0	17	0	0	0	0	0	6	28	1	0	0	0	7	0	0	0	0	0	1	1
OTU482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0
OTU483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87
OTU484	0	0	0	113	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU485	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU486	0	0	0	0	4	1	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU487	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	2	2	0	12	64	0	0	0	0	0	0	0	0	0	0	0	0
OTU488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
OTU489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0
OTU49	1225	0	0	1	16	2	5	0	1	78	93	2041	0	10	30	0	89	0	13	9	7	55	377	25	4	0	0	0	0	0	0	0	0	0	0
OTU490	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0
OTU491	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
OTU493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	195	0	0	0	0	0	0
OTU494	0	0	0	0	0	4	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	5	76	0	0	0	0	0	0	0	0	0	0	0	0
OTU495	0	0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	18	79	0	0	0	0	0	0	0	0	0	0	0	0
OTU496	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU497	0	0	0	0	83	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU498	0	0	23	2	0	0	0	0	0	0	0	9	0	0	2	2	0	0	0	0	43	17	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU499	0	0	0	0	0	0	0	0	0	0	11	0	0	8	13	0	0	0	0	0	0	5	111	0	0	0	0	0	0	0	0	0	0	0	0
OTU5	0	0	0	1	0	6	0	31356	1	0	0	0	0	15737	8	0	53	0	0	0	11399	5	805	0	25270	0	593	2	0	552	0	1	0	1	0
OTU50	0	0	25	0	0	0	0	33	0	0	0	0	0	109	99	0	451	0	13	31	1153	163	359	150	210	0	0	0	0	0	0	0	0	1	0
OTU500	0	0	0	0	0	0	0	0	0	0	54	0	0	3	0	0	0	0	0	2	0	4	46	0	0	0	0	0	0	0	0	0	0	0	0
OTU501	0	0	0	0	0	78	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU502	41	0	0	1	0	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	36	0
OTU503	0	0	0	0	0	0	0	0	0	0	47	0	0	1	0	0	5	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
OTU504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0
OTU505	0	0	60	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	8	2	0	0	0	0	0	0	0	0	0	0	0
OTU506	0	0	2	5	0	0	6	0	0	0	13	0	0	0	0	0	14	0	6	7	8	11	5	1	11	0	0	0	0	0	0	0	0	0	0
OTU507	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81
OTU509	6	0	0	3	0	4	1	2	1	0	1	0	0	0	1	43	1	0	1	0	2	0	0	0	1	0	0	4	0	2	1	2	0	2	2
OTU51	5417	0	506	1	0	0	16	0	4	0	895	1	0	9	61	0	0	0	16	12	368	159	572	188	62	0	0	0	0	0	0	0	0	0	0
OTU510	0	52	0	9	0	7	3	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0
OTU511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82
OTU512	0	0	0	3	0	0	0	0	0	0	21	8	0	0	36	0	0	0	1	0	0	2	5	2	2	0	0	5	0	0	0	0	0	0	0
OTU513	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU514	0	0	0	0	0	4	5	0	0	0	0	0	0	1	3	0	8	0	11	3	0	21	24	9	3	0	0	0	0	0	0	0	0	0	0
OTU515	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
OTU516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77
OTU517	0	0	0	0	0	0	0	0	0	0	18	0	0	1	16	0	0	0	7	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
OTU518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76
OTU519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0
OTU52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4032	93	0	0	0	0	0	0	0	0	0	0	0
OTU520	1	0	1	0	2	0	0	1	0	44	1	17	0	0	0	5	2	0	18	0	1	1	12	1	1	0	1	17	0	0	0	4	0	0	3
OTU521	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU522	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	16	0	6	9	0	0	0	0	0	0	0	0	0	0	0
OTU523	0	0	1	0	2	0	0	0	0	0	9	0	0	3	6	0	0	0	0	0	3	4	57	2	0	0	0	1	0	0	0	0	0	0	0
OTU524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	13	0	3	2	0	26	37	2	0	0	0	0	0	0	0	0	0	0	0
OTU525	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0
OTU527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
OTU528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	2	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0
OTU529	0	0	0	18	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU53	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	480	0	4831	0	0	0	0
OTU530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
OTU531	0	0	0	0	0	0	0	0	0	0	5	31	0	1	0	0	0	0	5	0	0	10	31	0	3	0	0	0	0	0	0	0	0	0	0
OTU532	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	1	1	0	4	69	1	0	0	0	0	0	0	0	0	0	0	0
OTU533	0	0	0	0	0	0	8	0	0	0	0	0	0	2	8	0	6	0	8	3	0	11	19	5	4	0	0	0	0	0	0	0	0	0	0
OTU534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0
OTU535	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	63	3	0	0	0	0	0	0	0	0	0	0	0
OTU536	0	0	0	2	0	0	4	0	0	0	0	0	0	0	2	0	0	0	2	0	16	3	44	0	0	0	0	0	0	0	0	0	0	0	0
OTU537	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU538	0	0	0	0	0	0	0	0	0	0	56	12	0	0	14	0	0	0	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0
OTU539	1	0	1	2	0	5	5	4	1	5	2	10	0	5	4	8	2	0	1	1	3	20	2	5	2	0	0	3	1	1	0	0	1	1	3
OTU54	0	47	0	2172	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0
OTU540	0	0	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	12	0	0	0	0
OTU541	3	1	2	2	0	1	0	2	3	1	1	0	0	2	2	66	3	0	1	0	2	0	1	5	3	0	0	0	2	2	2	4	0	5	6
OTU542	0	0	0	0	9	0	0	0	0	2	8	2	0	0	21	0	29	0	0	0	0	2	14	1	11	0	0	1	0	0	0	0	0	0	0
OTU543	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	69	0	0	0	0	0	0	0	0	0	0	0	0
OTU544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	59	0	0	0	0	1	0	0	0	0	0	0	0
OTU545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
OTU546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0
OTU547	0	1	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
OTU548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0
OTU549	0	0	0	1	0	0	0	0	0	1	31	3	0	0	1	0	0	0	0	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
OTU55	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2622	0	0	0	1
OTU550	0	0	0	0	34	0	0	0	0	0	0	36	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU551	0	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	0	0	0	5	59	0	0	0	0	0	0	0	0	0	0	0	0
OTU552	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU553	0	0	0	0	0	6	0	0	0	21	0	37	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU554	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	5	75	0	16	4	6	0	0	0	0	0	0	0	0	0	0
OTU555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0
OTU556	0	0	0	0	10	0	0	0	0	4	1	0	0	2	0	0	2	0	0	0	0	5	53	0	0	0	0	0	0	0	0	0	0	0	0
OTU557	0	0	0	0	0	0	0	0	0	0	21	6	0	3	26	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
OTU558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66
OTU559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
OTU56	0	1	0	5	2	0	0	350	0	24	45	70	0	2	80	0	0	0	8	10	0	13	34	11	5	0	0	0	42	0	0	0	0	1914	0
OTU560	0	0	0	0	7	0	0	0	0	2	4	0	0	9	5	0	0	0	8	4	0	7	16	0	1	0	0	1	0	0	0	0	0	15	0
OTU561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0
OTU562	0	0	0	0	3	0	0	0	0	0	0	5	0	1	5	0	23	0	6	3	0	12	32	14	1	0	0	0	0	0	0	0	0	0	0
OTU563	0	0	0	1	4	0	0	0	0	1	0	12	0	0	0	0	1	0	0	0	0	8	41	8	0	0	0	0	0	0	0	0	0	0	1
OTU564	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU565	0	0	0	36	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU566	0	0	0	0	0	0	137	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU567	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0
OTU568	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	13	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
OTU569	0	0	0	0	14	5	0	0	0	1	0	4	0	0	2	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	60	0
OTU57	0	0	1895	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	4	1	3	2	18	0	0	0	0	0	0	0	0	0	0	0	0
OTU570	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0
OTU571	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0
OTU572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU573	0	0	0	3	18	0	1	0	0	1	21	1	0	0	0	0	2	0	0	0	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0
OTU574	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	0	0	0	2	11	28	36	52	0	0	0	0	0	0	0	0	0	0
OTU575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0
OTU576	0	0	0	1	0	1	0	1	0	0	1	14	0	2	7	0	1	0	3	2	2	4	32	0	2	0	0	2	0	0	0	1	0	0	0
OTU577	0	0	0	59	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU578	0	0	0	9	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0
OTU58	0	41	0	0	1	0	0	1734	0	0	0	0	154	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0
OTU580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0
OTU581	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	81	1
OTU582	29	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0
OTU583	2	0	1	1	0	2	1	2	0	0	1	0	0	1	0	68	4	0	0	0	5	2	4	2	1	0	0	3	1	1	0	3	3	1	0
OTU584	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	43
OTU585	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU586	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
OTU588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
OTU589	0	0	0	0	0	0	0	0	0	0	5	1	0	0	18	0	0	0	0	2	0	0	24	2	0	0	0	4	0	0	0	0	0	0	0
OTU59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1927
OTU590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
OTU591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU592	0	0	0	0	0	0	7	0	0	2	8	26	0	0	0	0	0	0	0	2	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0
OTU593	0	0	0	2	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	19	0	0	0	0	0	0	0
OTU594	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0
OTU595	0	2	0	0	0	0	0	0	0	2	0	32	0	0	0	0	0	0	0	3	0	2	17	0	0	0	0	2	0	0	0	0	0	0	0
OTU596	0	0	0	0	0	0	0	0	0	0	22	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	106
OTU598	0	0	0	0	0	0	0	0	0	0	0	0	0	40	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU599	0	0	0	2	55	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU6	0	49	224	0	0	0	0	68	0	0	0	0	1	527	451	0	855	0	88	193	3377	1331	4764	595	1422	0	0	0	0	1	0	3	0	0	0
OTU60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2174	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
OTU601	97	0	0	1	0	0	0	0	0	14	0	16	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0
OTU602	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0
OTU604	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0
OTU605	0	0	0	0	0	0	0	130	0	0	0	0	0	0	13	0	19	0	0	0	0	2	5	11	3	0	0	5	0	0	0	0	0	0	0
OTU606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	2	0	0	0	0	0	0	0	0	0	0	0
OTU607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
OTU608	0	0	0	0	0	0	0	53	0	0	3	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU609	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU61	0	0	0	0	0	0	1587	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU611	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	46	7	2	0	0	0	0	0	0	0	0	0	0
OTU612	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU613	0	0	0	1	0	0	0	0	0	0	21	2	0	0	1	0	0	0	0	0	6	4	23	4	0	0	0	0	0	0	0	0	0	0	0
OTU614	0	0	0	0	0	0	0	0	0	0	0	0	0	6	40	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU615	0	0	0	0	0	0	0	40	0	0	3	0	0	0	0	0	0	0	0	0	6	0	1	12	0	0	0	0	0	0	0	0	0	0	0
OTU616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
OTU617	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	0	0	0	0	0
OTU618	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	7	41	0	0	0	0	10	0	0	0	0	0	0	0
OTU619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	0	2	0	0	0	0	0	0	0	0	0	0
OTU62	0	1	3715	0	0	0	0	0	0	0	0	0	0	1	2	0	45	0	10	4	22	8	106	21	0	0	0	0	0	0	0	0	0	0	0
OTU620	2	0	0	1	2	1	0	2	1	1	0	0	0	0	0	39	1	0	0	0	0	2	7	1	1	0	0	0	0	1	0	0	0	0	2
OTU621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	0
OTU622	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
