#OTU ID	B-11SVH-11	B-11SVP-11S	B-12TFH-12	B-12TFP-12T	B-8NMP-8P	B-SVH1-Q1	B-SVH13-Q13	B-SVH15-Q15	B-SVH2-Q2	B-SVH3-Q3	B-SVH4-Q4	B-SVH9-Q9	B-VEN-B12	B-VEN-D9	B-VEN-E10	B-VEN-F10	B-VEN-H11
OTU587	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0
OTU588	0	0	0	0	0	0	6	0	0	0	4	0	0	1	0	1	0
OTU589	0	0	1	0	16	0	4	0	0	0	0	0	0	0	0	0	0
OTU590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1
OTU591	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU592	0	0	1	0	0	0	0	0	7	5	0	0	0	0	0	0	0
OTU593	0	0	1	19	4	0	0	0	3	0	0	0	0	0	0	0	0
OTU594	0	0	2	1	0	0	0	0	0	1	3	0	0	1	0	2	2
OTU595	0	0	0	2	16	0	0	0	0	5	0	0	0	0	0	0	0
OTU596	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
OTU597	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
OTU598	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU599	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU60	0	0	0	0	0	0	0	0	0	0	0	0	0	663	0	0	1
OTU600	0	4	1	3	0	0	0	0	0	0	0	0	0	0	1	2	1
OTU601	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU602	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0
OTU603	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0
OTU604	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU605	0	0	0	0	8	0	7	0	0	2	0	0	0	0	0	0	0
OTU606	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU607	0	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0
OTU608	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0
OTU609	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU61	0	0	1	0	0	0	0	0	0	0	0	0	0	208	0	0	758
OTU611	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
OTU612	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU613	0	0	1	1	10	0	0	0	1	0	0	0	0	0	0	0	0
OTU614	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0
OTU615	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0
OTU616	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU617	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
OTU618	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OTU619	0	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	1
OTU62	0	0	47	536	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU620	0	0	3	9	3	0	0	0	0	0	2	0	0	0	1	2	1
OTU621	0	0	0	0	2	0	0	0	3	6	1	0	0	0	0	0	0
OTU623	0	0	2	0	0	0	5	0	0	0	5	0	0	0	0	0	0
OTU624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OTU625	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0
OTU626	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU627	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU628	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
OTU629	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU630	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU631	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU632	0	0	3	0	8	0	0	0	1	0	0	0	0	0	0	0	0
OTU634	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
OTU637	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU639	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU64	0	0	3	589	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU640	0	0	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0
OTU641	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
OTU642	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU643	0	0	9	0	0	0	0	0	1	2	0	0	0	0	0	0	0
OTU644	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU645	0	0	1	2	3	0	2	0	2	1	0	0	0	0	0	1	1
OTU647	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU648	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU649	0	0	1	8	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU650	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0
OTU651	0	0	0	12	2	0	0	0	4	0	4	0	0	0	0	0	0
OTU652	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU653	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
OTU654	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU655	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
OTU656	0	2	0	0	1	0	1	0	0	0	1	0	0	0	2	6	3
OTU657	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU658	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU659	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604
OTU660	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
OTU661	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0
OTU662	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU664	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU665	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU666	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU667	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU668	0	0	0	0	7	0	0	0	19	0	0	0	0	0	0	0	0
OTU669	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0
OTU670	0	0	1	15	13	0	0	0	6	0	0	0	0	0	0	0	0
OTU671	0	0	1	12	12	0	0	0	0	0	0	0	0	0	0	0	0
OTU672	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU674	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
OTU676	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0
OTU677	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU678	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
OTU68	0	2	1	1	0	0	0	0	0	0	3	0	314	0	1	5	257
OTU680	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
OTU682	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
OTU683	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU684	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU686	0	0	0	7	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU687	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU688	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU689	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU69	0	0	0	0	0	0	0	0	0	0	0	0	0	573	0	0	0
OTU690	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
OTU691	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU692	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OTU693	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU694	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU695	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
OTU696	0	0	0	0	1	0	0	0	0	5	3	0	0	0	0	0	0
OTU697	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU698	14	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
OTU699	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0
OTU70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204
OTU700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
OTU702	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
OTU703	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU704	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU705	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU706	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
OTU707	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU708	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU709	0	0	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0
OTU71	0	63	17	0	0	0	0	0	0	0	58	0	0	282	0	0	219
OTU712	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU713	0	0	0	0	12	0	0	0	4	1	0	0	0	0	0	0	0
OTU714	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
OTU715	0	1	1	0	0	0	5	0	0	0	2	0	0	0	1	3	0
OTU716	0	0	5	0	0	0	0	0	0	2	10	0	0	0	0	0	0
OTU718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OTU719	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU72	0	263	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
OTU720	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU721	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU722	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
OTU725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OTU726	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
OTU727	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU728	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU729	0	0	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0
OTU73	0	0	0	0	0	0	0	0	73	54	562	0	0	0	0	0	0
OTU730	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU731	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU732	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
OTU733	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	2
OTU734	0	0	0	0	3	0	0	0	3	0	2	0	0	0	0	0	0
OTU735	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU736	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
OTU737	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU738	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU739	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU74	0	506	1	0	1	0	0	0	16	12	368	0	0	0	0	0	0
OTU740	0	0	0	0	1	0	7	0	0	0	1	0	0	0	1	4	4
OTU741	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU742	0	0	1	1	0	0	1	0	0	0	2	0	0	3	1	4	3
OTU744	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU745	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU746	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU747	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
OTU748	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
OTU749	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU750	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU751	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU753	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU754	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
OTU755	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU756	8	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU757	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU758	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU759	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU76	0	0	0	0	0	0	0	0	0	0	947	0	414	0	0	0	0
OTU760	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU762	0	0	0	3	5	0	0	0	6	3	0	0	0	0	0	0	0
OTU763	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU764	0	1	1	2	1	0	0	0	1	0	0	0	0	1	0	0	3
OTU765	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU766	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	2
OTU767	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24
OTU768	0	1	0	0	1	0	11	0	0	0	1	0	0	0	0	0	0
OTU769	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU77	0	257	6	0	0	0	0	0	2	7	392	0	0	0	0	0	0
OTU770	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU771	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU773	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU774	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU775	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU776	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
OTU777	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU778	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU779	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU78	0	0	4	109	275	0	0	0	68	10	32	0	0	0	0	0	0
OTU780	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0
OTU782	0	0	0	0	10	0	0	0	6	1	0	0	0	0	0	0	0
OTU783	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU784	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU785	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU786	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU788	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
OTU789	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
OTU79	0	73	27	0	0	0	0	0	24	5	589	0	0	0	0	0	0
OTU790	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU791	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0
OTU792	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU794	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU795	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU796	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU797	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU798	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU799	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8	25	1823	99	1833	8211	4	36	0	1356	696	256	0	598	95	5	1052	741
OTU80	0	0	474	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU800	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	2
OTU801	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU802	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU803	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0
OTU804	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU805	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
OTU806	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU807	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173
OTU809	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU810	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU811	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU812	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU813	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU814	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
OTU815	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU816	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	4	1
OTU817	0	1	1	1	6	0	1	0	0	0	1	0	0	0	0	1	1
OTU818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU819	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU82	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU820	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU821	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU822	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU823	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
OTU824	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU825	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU826	0	0	0	0	0	0	0	0	8	6	5	0	0	0	0	0	0
OTU827	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU829	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
OTU83	0	0	2	454	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU830	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU831	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU835	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU836	0	382	1	7	0	0	0	0	3	0	1	0	245	0	0	0	0
OTU837	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU838	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU84	0	0	469	4	0	0	0	0	0	0	4	0	0	0	1	1	0
OTU840	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU841	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0
OTU842	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0
OTU843	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
OTU844	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU846	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU847	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	1
OTU848	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU849	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU85	189	0	7	0	46	1	0	0	5	3	175	0	0	0	0	0	444
OTU850	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU851	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU852	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU853	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU854	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0
OTU855	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0
OTU856	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU857	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0
OTU859	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU86	1	0	0	0	0	0	0	0	9	1	420	0	0	0	0	0	0
OTU860	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU861	0	972	2	3	1	0	0	0	515	89	23927	0	0	0	2	2	4
OTU862	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0
OTU863	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
OTU864	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU865	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU866	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU867	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU868	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
OTU869	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0
OTU87	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0
OTU870	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU871	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU872	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0
OTU873	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0
OTU874	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU875	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU876	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU877	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU878	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0
OTU880	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0
OTU881	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
OTU882	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU883	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0
OTU884	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU885	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU886	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU887	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU888	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU889	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0
OTU89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557
OTU890	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU891	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU892	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
OTU893	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2
OTU894	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU895	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU896	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU897	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU898	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU899	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU9	3	139	70	7	2	0	0	0	89	41	162	0	0	11152	0	0	9
OTU900	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0
OTU901	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU903	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU904	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU905	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU907	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU908	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU909	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU91	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU910	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU912	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU913	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU914	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
OTU915	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU916	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2
OTU917	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU918	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU919	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
OTU920	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0
OTU921	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU923	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU924	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6
OTU925	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU926	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
OTU927	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0
OTU928	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU929	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU93	0	301	2	4	0	0	0	0	3	1	137	0	0	0	0	0	0
OTU930	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU931	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU932	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU934	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU935	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
OTU936	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU937	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU938	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU939	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
OTU94	0	379	2	6	3	0	0	0	0	1	5	0	0	6	0	0	0
OTU940	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
OTU941	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU943	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU944	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU945	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU947	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
OTU948	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
